subject_ID,wm-lh-bankssts,wm-lh-caudalanteriorcingulate,wm-lh-caudalmiddlefrontal,wm-lh-cuneus,wm-lh-entorhinal,wm-lh-fusiform,wm-lh-inferiorparietal,wm-lh-inferiortemporal,wm-lh-isthmuscingulate,wm-lh-lateraloccipital,wm-lh-lateralorbitofrontal,wm-lh-lingual,wm-lh-medialorbitofrontal,wm-lh-middletemporal,wm-lh-parahippocampal,wm-lh-paracentral,wm-lh-parsopercularis,wm-lh-parsorbitalis,wm-lh-parstriangularis,wm-lh-pericalcarine,wm-lh-postcentral,wm-lh-posteriorcingulate,wm-lh-precentral,wm-lh-precuneus,wm-lh-rostralanteriorcingulate,wm-lh-rostralmiddlefrontal,wm-lh-superiorfrontal,wm-lh-superiorparietal,wm-lh-superiortemporal,wm-lh-supramarginal,wm-lh-frontalpole,wm-lh-temporalpole,wm-lh-transversetemporal,wm-lh-insula,wm-rh-bankssts,wm-rh-caudalanteriorcingulate,wm-rh-caudalmiddlefrontal,wm-rh-cuneus,wm-rh-entorhinal,wm-rh-fusiform,wm-rh-inferiorparietal,wm-rh-inferiortemporal,wm-rh-isthmuscingulate,wm-rh-lateraloccipital,wm-rh-lateralorbitofrontal,wm-rh-lingual,wm-rh-medialorbitofrontal,wm-rh-middletemporal,wm-rh-parahippocampal,wm-rh-paracentral,wm-rh-parsopercularis,wm-rh-parsorbitalis,wm-rh-parstriangularis,wm-rh-pericalcarine,wm-rh-postcentral,wm-rh-posteriorcingulate,wm-rh-precentral,wm-rh-precuneus,wm-rh-rostralanteriorcingulate,wm-rh-rostralmiddlefrontal,wm-rh-superiorfrontal,wm-rh-superiorparietal,wm-rh-superiortemporal,wm-rh-supramarginal,wm-rh-frontalpole,wm-rh-temporalpole,wm-rh-transversetemporal,wm-rh-insula,Left-UnsegmentedWhiteMatter,Right-UnsegmentedWhiteMatter
CNBD_01440,3249.4,3517.5,7247.9,2835.6,741.3,7273.9,9903.0,7313.9,4143.3,11373.1,7091.2,6233.1,3946.1,4766.2,1611.9,4462.5,3598.4,1038.4,3195.9,3413.6,7952.6,4729.1,14993.7,9454.5,2660.9,15527.3,17891.3,13036.3,7302.2,6881.5,399.8,733.8,662.2,9361.7,2876.2,2741.2,7612.0,3139.0,853.1,6508.2,14152.6,5709.2,3717.9,10646.3,7131.6,5636.7,4072.9,6825.3,1694.5,5077.0,3461.4,1124.9,3470.5,3483.6,6707.4,4295.7,14381.7,10395.3,1917.0,13941.3,20157.0,11937.3,6495.6,7125.5,319.2,768.3,668.5,9721.1,34678.1,34367.0
CNBD_01442,2361.3,2232.3,5479.0,2008.6,704.1,5827.0,8001.6,4468.9,3794.8,7467.2,5734.6,4359.6,3448.2,4563.5,1396.3,3463.2,3544.5,758.8,2687.0,2027.3,6304.9,3757.4,11724.6,10214.0,1938.8,9592.5,16173.6,11976.8,7737.2,8907.5,313.0,649.6,786.7,9263.4,1870.8,2197.4,5844.4,2309.1,697.4,6677.5,10359.9,5324.1,2903.4,6815.9,5304.8,4850.4,3382.9,5261.7,1341.7,4470.4,2668.0,1110.6,2902.0,2730.9,6896.6,3525.9,12723.2,11400.4,1585.6,9484.3,14896.4,12123.8,5698.0,7061.5,281.8,650.6,607.2,8295.4,22424.4,24306.7
CNBD_01444,2494.3,2892.1,5452.0,3328.4,1102.9,6452.2,7343.0,5790.1,3809.3,9388.1,6591.6,5455.6,4031.3,4790.9,1602.0,2167.1,3617.2,906.6,3910.5,4773.5,5215.6,3808.2,9057.8,6765.0,2921.3,19501.1,23289.5,7067.3,8031.4,5918.7,296.8,761.0,815.5,9928.2,2082.1,2973.3,5260.6,2883.4,1243.9,6348.2,8579.1,6612.0,2957.3,9482.4,6677.2,6915.5,4143.6,5780.8,1639.9,1963.5,2803.7,1457.0,4599.5,4561.0,5469.1,3348.2,8989.4,7790.1,1874.8,17522.4,22791.1,7187.3,5563.7,4426.6,325.6,762.2,797.2,10636.8,30322.0,31493.4
CNBD_01446,3874.8,3076.9,8598.6,3580.7,782.3,6671.3,11111.2,7578.6,3902.9,10918.3,6389.0,5509.8,4179.0,6476.6,1266.7,4753.9,3814.4,1115.1,3330.6,3433.8,7731.1,3617.9,16657.2,10691.5,2901.5,14005.5,21607.3,11536.2,8284.6,11894.2,315.1,827.8,1093.6,9837.7,3768.0,3024.1,6278.8,2645.8,736.6,6139.3,11629.4,6968.1,3829.1,10071.7,7098.2,6253.5,4096.2,6825.5,1752.1,5157.3,4054.6,1214.1,3792.2,3880.2,8686.0,4574.5,18112.5,10213.6,1881.5,13817.1,18487.3,12106.7,7501.1,9499.8,326.8,771.4,932.2,9934.9,26207.0,25289.3
CNBD_01447,1827.6,2660.8,5763.4,2726.0,760.5,6789.6,10976.7,7630.9,4558.1,9908.3,6926.8,5422.0,3678.1,6976.6,1580.6,4070.9,3880.8,1117.3,3361.7,2976.5,7867.8,4704.2,14272.8,10151.5,2823.8,12295.5,19258.7,14505.6,8593.7,11462.6,306.7,935.6,765.3,10351.8,2016.2,2777.4,5500.5,3183.0,813.1,6128.7,12230.8,7480.7,3403.2,12098.2,6927.5,6562.2,4292.4,7218.1,1490.8,5438.7,3383.2,1374.2,3418.9,3110.8,8658.4,4045.3,14576.8,10341.9,1829.0,13852.6,19206.4,12645.9,7418.1,9446.9,364.8,982.1,593.5,10270.3,33657.6,32779.2
CNBD_01448,2942.6,2707.5,7413.4,3945.6,746.2,7735.4,9607.3,7631.2,4396.2,15320.6,8006.6,7638.7,4600.2,6284.6,1769.4,5179.3,4580.1,1383.7,4345.1,4961.8,8106.2,5353.9,16702.0,8945.0,3367.0,15624.3,23057.4,13810.4,10039.3,8937.3,348.1,929.0,1152.6,10350.9,2851.0,3035.4,6041.6,3576.2,778.9,8013.8,12952.5,7430.6,4079.3,12085.0,7926.9,8164.9,4958.0,6935.3,1839.3,5869.8,3301.5,1933.0,4426.4,4780.6,8694.9,5019.2,18048.3,10308.9,2118.0,16832.2,20849.5,13934.9,8322.9,9274.6,426.6,939.2,739.5,10285.6,45134.0,44550.8
CNBD_01449,2455.7,2633.3,7573.4,2292.0,996.8,7781.9,13511.5,7813.1,4583.8,12086.2,8630.1,4872.5,3890.2,7366.6,1949.3,4592.0,3944.2,1364.5,3205.3,2508.3,7574.6,4290.0,15084.1,13114.9,3165.2,16798.9,24248.4,15318.7,9829.6,11305.9,458.0,947.0,959.9,11666.8,3070.5,3512.9,7619.6,2906.1,983.9,7244.2,13581.1,7119.9,3295.4,11502.2,9352.2,5961.3,5515.8,8544.2,1536.3,5175.2,3407.4,1364.7,3395.1,3187.9,8137.8,5096.9,15703.5,13097.2,2285.0,15449.7,23016.3,15199.5,8033.4,9498.8,600.1,985.1,586.1,10680.4,41989.2,40147.9
CNBD_01450,2476.5,1742.1,5958.5,2166.9,769.3,5944.7,9354.9,5403.9,3906.6,9106.2,6164.5,5429.7,4148.6,6017.5,1244.3,3172.5,3133.2,780.8,2577.6,2423.5,6239.4,3334.8,12224.7,8752.2,1962.9,10031.1,14880.0,12508.1,7284.4,7763.6,214.9,624.5,744.5,8898.4,2579.2,2540.2,5288.2,2593.9,661.0,5271.9,11549.8,5915.1,3158.8,8105.7,5957.6,5877.4,4062.6,6241.6,1333.5,3860.1,3079.0,1117.4,3635.4,2786.4,6552.1,3077.7,11379.9,9115.7,2325.8,12422.9,13654.3,13194.4,6986.8,8706.3,444.8,707.7,791.1,9851.2,26654.4,27262.9
CNBD_01452,3405.9,2198.0,5621.7,2936.2,920.6,6384.3,12075.5,5871.4,3461.0,9155.4,6596.7,4940.5,4414.6,5659.9,1551.6,3482.7,3313.4,1129.0,3012.0,2164.3,7798.6,3483.2,13645.3,10445.6,2153.3,8597.0,16122.2,11814.0,7662.1,8583.3,342.1,697.4,744.3,10522.1,3326.9,2191.6,4691.0,2455.0,798.5,6497.8,8610.4,6047.3,2082.6,8762.6,6949.2,5320.0,4367.8,6656.4,1536.8,3110.8,2742.9,1255.8,5452.2,2541.0,6155.2,3901.8,12326.4,7791.9,1812.3,18264.1,22099.6,6504.0,6851.5,5742.9,354.6,774.9,687.9,8831.5,26775.8,28454.1
CNBD_01453,2384.8,2370.6,6127.9,1048.3,605.6,5559.9,5892.4,5394.5,2898.9,6700.0,5848.4,4878.3,3537.7,4712.8,1237.5,2659.7,2880.0,805.2,2839.3,1755.0,5786.9,3233.8,10456.1,6956.7,2222.8,10290.7,18866.6,7088.6,6460.0,4098.7,316.3,710.8,593.2,8744.4,1834.8,2422.6,6050.2,1559.8,655.6,5078.5,8190.8,4303.5,2295.3,6634.0,6381.6,3561.1,4124.7,5114.3,1156.5,3578.4,3036.0,1033.3,3286.9,873.9,5703.1,3140.5,9597.5,8792.1,1535.5,11855.5,17716.3,9591.9,5409.3,5074.5,336.8,711.2,761.6,8144.0,22717.8,23245.4
CNBD_01454,3509.6,4067.3,9976.5,3476.3,1615.3,8335.7,10990.7,8071.4,3576.3,12063.1,8153.5,6365.2,4155.6,7051.9,2063.2,2524.2,5794.2,1138.9,4085.2,4401.4,6796.1,4442.7,16967.4,9923.0,3963.6,15868.7,25477.2,10463.6,11646.8,8864.8,423.4,906.4,1129.8,12314.8,2488.5,2998.1,8832.2,3021.7,1744.1,8069.6,17095.9,6771.4,3704.7,12798.8,8504.9,7987.6,5756.6,8515.4,2061.4,4564.5,4574.3,1121.0,4465.0,4710.0,10223.9,3916.9,15675.4,13462.6,2245.0,15777.6,19337.0,13101.0,9676.9,9225.4,511.6,958.9,693.7,12122.7,47032.0,48685.2
CNBD_01456,1953.1,2549.4,5518.3,2770.4,939.6,4923.7,9515.5,6219.2,3909.6,8039.1,5729.9,5986.5,3723.8,4517.3,1218.8,2658.3,3017.3,886.6,2646.4,3849.2,6766.7,3469.7,13426.6,9603.2,2100.3,10391.9,13964.6,10252.2,6145.1,8740.4,283.2,740.5,570.1,8854.0,2373.6,2403.1,5053.3,2604.9,658.8,5311.9,9939.9,5480.7,3074.1,7788.9,6159.7,5278.0,3510.1,6011.0,1303.3,3521.5,3136.9,1096.6,3256.1,3300.1,7818.0,3029.9,12995.6,9877.8,1544.8,10927.5,13465.8,10339.0,5782.0,8171.0,322.7,734.1,563.4,9351.7,25602.7,25122.3
CNBD_01457,2525.6,2256.0,7140.3,2786.4,726.5,6234.7,11264.8,5921.8,3865.4,10122.3,6709.1,6046.4,3935.4,6110.2,1620.9,3754.1,3675.4,1038.0,2696.5,4139.3,8149.9,4758.7,15789.1,8909.9,2195.0,12066.8,18286.6,11343.7,9307.5,7787.4,248.6,633.5,847.8,9542.6,3322.4,2352.4,6040.4,3248.2,609.9,6174.4,11627.2,5497.8,3808.3,11376.2,6764.0,6932.3,4614.6,6130.6,1756.1,5186.6,3258.0,1097.7,3279.2,4347.7,7860.9,4348.2,16301.1,8205.4,1580.4,12546.5,18025.8,10499.5,6728.4,8981.8,361.5,814.3,752.2,8558.6,35298.7,35345.9
CNBD_01458,2100.8,2261.8,5915.5,2376.1,565.7,5839.1,9621.2,6789.6,3741.8,8286.0,5736.7,5107.0,3786.1,5476.6,1283.3,3914.5,2836.2,716.0,2298.3,2753.6,6817.3,3825.7,11732.0,8341.9,2227.5,10837.5,16749.7,10269.1,8253.6,9114.9,298.5,669.2,818.1,9688.0,1703.2,2644.4,5960.3,2168.5,569.7,5516.4,11352.2,6289.1,3557.6,9741.4,5741.8,4896.5,4331.0,6019.6,1718.1,3893.4,2682.4,791.3,2733.6,2848.5,7375.9,3621.4,11949.0,8819.9,1553.3,10073.7,16386.7,10971.8,5997.9,8758.4,299.3,851.8,752.4,9100.8,23856.3,24497.9
CNBD_01460,2843.5,2846.1,6342.5,2468.4,632.1,6031.9,9518.3,5893.6,3784.0,9610.3,7047.0,5863.7,3554.5,6058.9,1346.6,2991.9,2938.7,760.8,2267.9,2809.7,6774.0,3927.5,12449.1,9456.6,2475.2,10308.2,17907.7,11821.2,8698.2,9712.8,286.0,668.7,675.9,9057.7,3283.4,2986.7,6078.1,2309.1,774.4,5639.1,12502.1,5814.1,3517.1,8597.8,6496.6,5503.9,3949.7,6638.1,1373.8,3716.6,2988.2,1080.1,3009.5,3045.0,7095.3,4619.0,11935.0,9583.3,1964.4,11513.9,14892.4,10810.0,6858.2,8191.4,437.6,696.7,538.5,10666.0,25135.4,25566.7
CNBD_01461,3196.2,2988.3,6236.3,2271.4,829.1,5771.4,9951.8,8464.2,3584.9,9547.5,6352.0,5677.4,3376.1,5124.5,1339.3,4941.4,3588.3,771.2,2836.3,3780.9,8103.9,4830.6,15704.7,9666.2,2480.2,10739.1,20118.7,12025.1,7666.5,9731.8,291.4,691.1,730.0,9786.7,3380.7,3198.4,5286.0,2615.2,682.0,6383.0,11275.2,6963.8,3088.3,11200.6,7072.4,5412.8,3702.0,6782.8,1318.6,5137.1,2805.4,1042.0,2759.8,3240.5,7048.8,4435.9,15565.0,11404.5,1923.3,12984.8,18818.5,12241.0,6911.5,9506.4,402.4,721.5,603.1,8417.9,27973.4,27832.8
CNBD_01462,1760.6,2451.2,6990.5,2590.5,880.4,6253.9,9693.4,6157.5,4348.4,10282.4,6304.9,7228.8,3745.5,6583.2,1442.1,3594.0,3381.9,850.5,2749.3,4387.0,9079.8,3792.5,14838.1,8383.6,2227.2,13173.1,16935.4,13001.2,7511.1,8900.2,408.3,799.3,695.8,8669.5,2833.7,3214.8,7609.2,2654.5,776.4,5926.2,11538.0,6045.7,3861.7,10146.7,6489.7,7118.5,3904.2,6396.9,1545.0,3508.8,2563.1,1283.1,3250.9,3912.4,8486.3,4346.0,15581.7,7469.4,1909.7,12000.2,16063.3,12323.3,6006.0,8663.5,504.3,687.5,778.1,8459.1,28555.7,28594.3
CNBD_01463,2329.5,1971.4,6052.4,2063.8,652.6,4538.3,6640.8,4178.6,3093.6,8604.8,5460.1,4474.9,2802.9,3914.2,1239.6,3581.7,3073.5,687.2,2649.2,2483.5,6161.5,3292.5,11661.9,7722.3,1772.7,8754.5,13510.9,10717.5,6684.3,7348.0,241.8,503.8,757.9,8952.9,1987.9,2081.1,5480.7,1985.9,565.7,4797.2,8130.5,4259.6,2913.0,7202.6,5620.4,4948.8,3929.9,5092.8,1273.4,3879.1,2133.0,1016.2,2203.3,2288.0,6748.6,3039.3,11487.5,7988.9,1389.9,8937.3,14255.0,10611.9,4931.2,7255.1,386.8,521.7,533.6,7843.5,21073.7,22545.5
CNBD_01464,2766.0,2687.9,7698.3,3175.9,1197.7,5932.7,8967.7,6351.0,4090.8,9290.3,6193.0,6570.9,4328.0,5366.3,1733.2,4436.7,3403.4,771.4,2406.5,3853.6,7461.8,4537.2,13928.7,8474.7,2512.2,11522.4,17380.0,11933.1,6535.1,7556.1,290.2,748.8,666.8,8707.0,2297.1,2419.2,6558.8,2864.7,779.6,6394.1,9564.1,6144.9,3245.3,9806.0,6729.6,6304.8,4103.2,5125.4,1657.9,4958.6,3335.3,1004.6,2628.3,3875.1,7656.6,3883.5,15568.2,9251.2,1592.6,12257.0,17903.6,10756.1,5662.0,7520.7,345.6,865.0,698.6,8789.9,33679.2,32670.9
CNBD_01466,1990.6,3056.4,7211.8,2627.4,749.5,6389.6,9559.0,6813.5,3905.7,10015.4,7338.1,6128.5,3839.0,7435.5,1496.3,3768.3,3072.4,1136.3,3025.7,4169.6,8410.3,4831.9,15068.6,8409.1,3109.3,15087.6,17534.6,12751.5,9795.0,10037.1,316.1,827.7,889.8,11262.1,3103.9,2671.3,5762.5,2820.6,880.1,6644.1,12323.6,6508.4,3745.5,9491.4,7528.0,6118.6,4274.2,6767.6,2068.7,5664.1,2751.1,1454.3,3187.3,4043.0,7429.8,4863.7,15269.7,8488.8,1982.9,15359.5,19451.5,13836.5,6972.5,9298.3,503.8,780.3,744.6,10896.6,32785.0,34319.5
CNBD_01467,3580.8,2350.5,5928.3,2328.4,1004.7,8449.5,12318.5,6971.7,4102.6,8691.7,7438.1,5522.4,4241.7,6459.0,1757.5,4496.7,3465.6,1152.9,3980.1,2685.5,8703.5,4405.3,13527.1,11535.2,3262.9,13919.8,17439.6,15590.4,8226.4,10258.9,330.2,827.7,817.9,11021.8,2767.6,3300.3,6552.8,2707.1,887.2,7914.1,14422.9,6932.1,3326.9,9854.0,8188.9,5537.3,4931.8,7253.4,1917.4,5743.8,3178.1,1411.9,3808.4,3099.1,9028.4,4278.7,15149.2,12137.1,2052.7,14545.2,21493.4,14232.6,7194.2,9709.8,416.0,830.1,750.4,10637.0,32032.3,34514.5
CNBD_01468,2310.5,2779.1,5929.5,2519.5,595.0,7132.1,9535.3,7715.2,4139.8,8569.0,6405.9,5166.4,3563.6,6988.1,1560.5,4095.8,4036.0,1027.5,3489.6,2726.7,8902.8,4733.1,14521.1,9827.2,2111.2,13878.2,18548.1,12464.3,8317.2,10173.6,311.5,820.3,761.4,11516.5,1890.8,2724.9,6662.2,2640.7,1119.8,5687.7,13434.9,6128.9,3852.0,9039.2,6315.4,5483.4,4177.7,6483.6,1504.8,4988.9,2953.3,1459.3,3389.1,3079.2,8567.8,4880.4,17282.0,10179.1,1777.9,11145.1,18428.0,10821.7,7255.9,9683.4,510.3,832.6,470.5,11020.9,29348.8,29356.4
CNBD_01469,2998.9,2814.8,8024.5,3001.0,705.2,8183.3,10453.8,7838.5,4702.7,11821.7,7405.3,5642.3,3691.4,5682.4,1822.9,3942.5,4355.3,1462.6,3474.8,3535.7,7387.0,4040.9,15639.7,10923.0,2453.5,12747.6,19668.0,13173.0,8367.8,10061.2,338.8,815.0,1024.5,10699.1,2724.6,2114.3,6587.1,2885.2,624.6,6300.1,12667.7,6996.3,3243.1,10767.3,8588.8,6458.1,4030.7,6421.5,1158.1,3843.5,4438.4,1539.4,4072.3,4233.5,7266.6,3316.0,16125.0,10193.9,1691.1,13655.1,19185.9,11033.8,7201.0,8670.9,441.0,785.7,806.8,9663.4,28866.1,27936.3
CNBD_01470,2334.7,2428.3,5709.6,2842.6,693.0,5989.0,9864.7,6320.1,3366.7,9180.9,6030.9,5467.8,3411.7,5689.4,1381.0,3088.2,3082.6,973.8,2621.4,3325.5,5982.7,4206.7,12423.8,8950.8,2442.6,13961.2,16075.5,9158.3,7046.8,6945.5,257.1,620.0,893.4,10110.7,2859.2,2592.6,4857.8,2681.4,715.1,5736.0,9675.7,6509.3,2880.8,8472.4,6014.3,5603.7,4581.1,5546.5,1531.2,3940.9,2939.3,1079.2,3329.7,3451.2,7020.4,3817.8,12396.9,9273.0,1765.9,15217.6,16404.7,9901.3,6594.4,7677.4,406.3,718.3,578.5,8920.3,28491.8,27793.1
CNBD_01471,3084.4,2477.1,5714.7,2358.9,649.2,6341.3,8294.7,6424.8,3338.2,10584.0,6869.6,5393.5,3778.8,5876.7,1659.2,2038.5,3485.9,1141.6,3502.5,3194.0,5883.9,3146.9,6783.3,6227.7,2980.9,18295.4,22693.1,7942.9,6894.5,5557.9,381.2,775.1,797.9,9305.8,2308.3,2315.1,5593.1,2073.1,781.4,6105.1,11227.2,6672.2,2842.5,10644.0,6312.2,4783.4,4147.9,6329.7,1456.3,3431.6,2925.9,1096.9,2846.7,3204.9,8475.4,3042.1,12441.5,8157.2,1502.5,11703.6,17617.8,10140.3,6054.9,8051.7,282.7,788.8,506.4,8659.8,28001.1,29321.3
CNBD_01473,2465.3,1840.0,4749.2,2732.2,672.8,5746.7,8439.9,4910.7,3213.0,8414.5,5626.9,4501.2,3771.4,4193.8,1167.4,1960.7,3349.4,865.3,3341.5,2541.1,6005.1,2883.5,7109.0,6158.5,2140.8,13674.9,18534.7,6797.9,7129.8,4543.4,275.6,623.4,873.9,9930.0,1830.3,1566.9,3532.3,2509.0,499.5,4289.3,10526.7,4691.5,2728.3,8633.3,5474.2,4399.2,3396.1,5593.0,1194.0,2497.5,2224.1,1007.5,3346.6,3066.4,4786.7,2344.6,6092.8,9340.2,1662.6,14037.8,16854.6,9496.2,5902.4,6995.1,305.0,549.7,568.8,8607.2,14325.8,15264.5
CNBD_01474,2630.9,2193.0,4720.7,2085.9,1182.8,5867.7,8491.2,4548.1,3039.1,8300.9,5437.2,3655.5,3162.4,4149.5,1330.6,3454.2,3062.8,1034.8,2858.2,2121.7,7166.2,3805.7,12742.2,8758.2,2293.7,10075.4,17306.3,9982.7,6847.5,6963.5,270.1,409.1,599.9,9394.5,2191.0,2368.7,4777.6,2210.8,869.2,5210.0,9996.4,5249.1,3295.0,7725.1,6448.2,4004.2,3568.2,4573.5,1187.4,4461.6,2388.3,1159.3,2733.3,2050.9,7440.3,3617.2,12218.0,10106.9,1837.2,11059.4,15745.8,10360.2,5465.8,7486.1,396.0,478.1,643.8,8970.7,25013.5,24413.1
CNBD_01476,3552.3,2564.2,7783.3,2832.8,1269.8,7654.8,10190.8,7136.5,3534.7,9537.6,7727.6,6040.4,3745.5,5538.4,1860.0,2609.7,5645.1,1497.5,4689.8,4240.0,5792.7,3701.2,9269.6,9251.4,3122.0,20788.2,25980.7,9565.0,8545.9,7819.4,277.1,748.4,727.9,10883.2,2636.9,3021.2,5832.0,3256.0,1132.4,7213.2,11395.7,7538.5,3920.8,9843.8,7462.2,5743.7,4438.1,6436.2,1834.9,4036.5,3144.2,1335.6,3994.6,3719.1,8757.0,4185.9,17123.6,13487.3,1924.4,13675.0,17346.3,12335.8,7160.8,9808.6,479.1,815.3,669.9,10732.4,34605.8,35910.6
CNBD_01477,3458.1,2336.9,5404.5,2514.4,572.1,6553.5,9945.4,6301.5,3202.5,7744.3,5871.2,5067.7,3187.0,4984.8,1657.7,4155.9,2996.2,878.0,2866.9,2688.1,6662.3,4128.7,12724.0,8306.7,2376.1,11643.0,16394.6,11156.9,7396.4,8315.3,265.0,798.8,791.6,8390.5,2212.9,2146.2,5142.5,2559.6,818.4,6275.3,12137.4,6195.5,2854.9,9254.6,6507.5,4946.4,3588.8,6181.4,1657.4,4154.2,2609.1,999.7,2896.6,2748.8,7079.7,3230.1,13048.3,9632.0,1842.3,12548.0,15931.9,11524.0,5791.9,7689.5,439.5,597.4,652.8,8195.8,29598.1,30442.8
CNBD_01478,2872.5,2399.1,4739.4,2623.8,520.7,6891.1,10359.2,6260.7,4096.5,9379.7,7478.8,5508.5,4041.5,6629.3,1521.4,2913.8,4219.9,1108.3,3656.2,3702.7,7210.7,3358.4,10672.2,9688.9,3060.6,13967.1,16501.3,11917.5,8408.2,9546.7,271.7,773.5,785.3,9712.9,3344.1,3351.5,5453.1,2463.1,724.5,6060.6,9968.8,6897.6,3231.3,10965.5,8312.8,4945.4,4138.8,6587.8,1529.7,2275.2,3305.5,1567.3,4738.3,3200.9,5840.4,3769.2,10323.2,7853.2,2189.0,17880.2,24135.0,6896.4,7081.0,5342.2,414.9,925.5,729.7,9862.9,27797.6,31523.0
CNBD_01479,3112.6,2376.6,6223.6,3013.3,996.6,6971.8,10651.4,7203.6,3161.4,11402.7,7113.8,5973.5,4178.9,6262.6,1491.3,2204.9,3779.9,1081.7,3417.7,4027.0,6651.8,3501.9,7609.2,7019.9,2951.8,20466.1,22508.7,8737.3,5858.7,6280.8,234.6,814.2,939.5,9347.2,3032.9,2709.0,4874.3,3031.7,981.1,6066.8,10326.3,6751.1,2624.4,10367.9,7287.1,7787.2,4345.8,6669.0,1406.3,3914.7,2458.2,1417.7,4129.0,3892.1,6313.3,3482.3,10820.8,7965.6,1946.2,19799.7,19607.5,10242.3,5325.6,5697.1,507.7,989.7,621.9,9946.3,29207.4,28980.2
CNBD_01480,2885.5,1847.2,4328.9,2648.4,640.7,5663.3,10751.4,6197.4,3758.3,6721.3,7764.8,5688.6,3638.1,5387.8,1566.0,2004.1,5530.4,1190.0,3905.1,3660.5,6608.7,3555.6,8362.1,7720.2,3791.6,15149.7,15674.8,12344.9,9901.6,9662.2,355.0,971.3,680.8,11636.7,2928.2,2738.8,4334.9,1839.8,720.5,5412.8,10410.7,6076.7,2560.5,5035.4,7251.0,2976.2,4664.2,6766.4,1473.8,3806.1,3609.8,1099.1,4688.7,1597.7,6957.9,4490.5,10276.9,12781.5,1938.2,17507.0,18867.7,13099.7,6327.4,5821.3,442.2,950.0,580.5,10080.2,29618.3,30072.7
CNBD_01481,2834.3,2218.5,6306.9,3020.5,1008.9,6106.4,8276.8,5755.4,3418.7,9844.0,6779.8,6204.7,4407.0,5175.1,1481.0,1945.9,4315.7,1147.4,2910.5,4688.0,4942.7,3344.8,8786.9,6519.5,2357.0,18628.6,20650.9,9294.0,7059.4,5031.6,343.8,627.2,1123.8,9349.9,2137.1,3039.9,5397.1,1503.5,707.1,5451.8,9220.6,5531.9,2854.4,7784.1,7354.5,5743.8,4023.9,5301.5,1525.3,2930.2,2676.5,1403.6,4363.8,2113.2,6024.1,3575.0,8186.9,10415.0,1820.7,18621.2,20585.6,10280.7,5765.0,6357.2,528.2,786.3,543.0,8999.3,28506.3,29042.1
CNBD_01482,2869.0,2932.5,6832.5,2284.6,945.1,6264.4,9221.0,6196.7,3542.8,10366.0,6372.0,6085.3,3563.6,5281.9,1580.5,3833.6,3001.6,898.1,2599.6,4137.2,8170.6,3939.9,14450.3,9764.1,2751.8,11797.3,18935.1,13473.8,6934.1,9589.5,355.3,731.9,900.9,9710.3,2432.9,2564.8,6957.2,3141.6,781.3,6219.8,11886.9,5777.0,3485.0,10990.6,6422.3,6050.7,3564.7,6060.9,1595.9,4706.9,3435.1,1184.0,3500.4,3982.2,7531.5,3730.8,14879.4,9042.5,1942.1,11674.4,17488.4,11976.3,5837.5,7975.4,351.9,727.1,717.1,10389.2,32179.3,31913.4
CNBD_01484,2924.1,2870.3,6375.7,3639.0,714.3,7772.1,10776.6,7593.9,3848.5,11863.1,7597.6,5990.5,4471.6,5333.0,1716.1,3733.5,3679.0,1186.3,3623.4,3919.5,8083.9,4546.8,14260.0,9733.8,2544.7,14394.5,17510.8,12967.3,8735.6,9017.1,335.4,737.7,892.7,9913.7,2666.7,2078.7,7344.1,3266.0,852.1,6901.9,14617.2,7122.0,3548.0,12924.2,8004.8,5088.7,4530.8,5874.0,1415.5,4368.6,3008.8,1231.7,3065.8,3454.4,8658.9,3577.1,14263.6,10301.6,2450.3,13632.2,19441.1,12048.0,7570.1,7964.3,547.0,738.8,538.9,9980.5,38289.5,37920.0
CNBD_01485,2257.4,3162.9,5699.1,1962.1,1261.9,6509.1,7906.9,6566.7,3412.6,9707.6,7745.2,4997.9,4199.1,5217.2,1777.3,3812.4,6047.9,1314.9,4620.3,1182.9,8952.1,4943.9,12330.9,10604.3,3119.9,21954.0,24833.0,11503.7,11512.6,6861.8,309.5,971.9,1070.6,10787.1,3089.0,3212.0,7772.7,1272.3,1174.1,8522.1,11879.7,8000.5,3944.7,10683.9,7297.6,6088.9,5070.4,7699.4,1990.4,3972.4,5661.2,1556.3,4758.9,2955.3,6122.1,5816.6,8964.0,13184.9,1985.2,19897.6,22697.0,10233.8,8323.6,5142.2,440.0,916.7,766.6,12295.7,40187.0,39494.8
CNBD_01486,3016.5,2851.3,6869.4,2891.3,1012.5,6408.6,9665.4,7192.5,3832.0,10932.4,7486.6,6071.1,3937.8,5966.0,1405.7,2699.8,4836.5,969.4,4077.1,3974.5,6514.6,3993.2,10802.5,8727.5,3085.9,22615.3,21872.2,8485.7,7508.1,5720.8,322.0,646.0,773.3,10802.2,2314.4,2451.3,5469.1,2894.9,843.2,5984.1,11966.2,5921.2,3208.6,11874.6,6889.2,6240.0,3938.9,5889.4,1448.7,3180.6,2743.6,1257.0,4343.3,4127.1,5947.5,3645.8,10938.3,9602.5,2033.7,19830.2,24802.0,10147.5,6141.7,6173.9,504.6,841.1,647.9,11235.0,30090.6,31053.7
