subject_ID,Left-Cerebellum-White-Matter,Left-Cerebellum-Cortex,Left-Thalamus,Left-Caudate,Left-Putamen,Left-Pallidum,Brain-Stem,Left-Hippocampus,Left-Amygdala,Left-Accumbens-area,Left-VentralDC,Right-Cerebellum-White-Matter,Right-Cerebellum-Cortex,Right-Thalamus,Right-Caudate,Right-Putamen,Right-Pallidum,Right-Hippocampus,Right-Amygdala,Right-Accumbens-area,Right-VentralDC,Optic-Chiasm,CC_Posterior,CC_Mid_Posterior,CC_Central,CC_Mid_Anterior,CC_Anterior
CNBD_01343,12597.4,49175.1,7571.1,2730.8,4560.2,1478.9,19319.0,3848.5,1356.0,677.2,3977.8,11271.1,48807.0,6770.5,3097.3,5222.0,1839.6,4020.1,1284.0,555.7,3475.5,187.4,774.1,434.5,706.3,776.3,765.1
CNBD_01344,12945.9,48398.7,7819.0,3150.3,6201.9,1929.4,20348.7,3853.4,1329.4,462.8,3614.4,12709.0,49430.6,7350.8,3176.6,6158.6,1964.0,3374.4,1762.6,510.0,3582.3,127.4,1280.6,654.2,816.1,695.1,814.0
CNBD_01345,13434.7,56144.3,7818.4,3617.1,5440.5,2021.8,21258.9,3247.5,1648.8,299.8,3736.8,12701.4,57695.9,8690.7,3527.9,5570.3,1597.9,4086.6,1722.4,366.0,3477.6,255.2,880.6,401.4,403.6,593.4,849.4
CNBD_01346,14331.0,57911.9,8003.8,3496.7,4971.2,1739.4,22951.3,3491.0,1658.9,395.2,4505.4,14445.7,57112.9,7429.8,3408.2,4495.6,2021.1,3668.2,1869.5,430.3,4273.8,212.4,1116.8,616.8,958.7,1043.7,1196.3
CNBD_01347,13073.1,49981.0,7869.3,3090.2,4982.6,1687.5,19232.2,3788.5,1461.7,449.3,3949.9,17484.2,48466.1,7209.1,3375.7,4917.9,1881.3,3957.1,1776.7,562.6,3400.3,205.0,1012.0,598.0,904.0,726.8,891.3
CNBD_01349,10401.6,42275.7,6730.5,4019.0,5493.0,1714.4,15833.0,3444.4,1049.0,509.1,2964.8,9267.2,42754.3,6287.9,4376.3,5403.2,1732.4,3919.1,1161.1,561.7,2858.2,199.9,985.8,599.2,594.7,633.0,1114.6
CNBD_01350,13952.4,53441.5,7260.3,4419.8,6268.8,2379.3,20667.6,4182.3,1680.9,563.5,3817.7,14287.9,55374.4,7471.3,4248.6,5874.1,2327.3,4357.3,1656.9,545.7,3952.8,209.5,965.7,503.6,480.1,423.6,778.3
CNBD_01351,12240.8,48694.5,6336.9,3240.6,3963.9,1549.1,19296.0,3653.9,1274.9,409.3,3244.5,10920.1,49003.6,6330.8,3321.6,3685.3,1642.5,3823.5,1461.6,396.6,2994.9,259.6,1047.4,477.5,646.1,660.1,858.3
CNBD_01353,11582.7,49040.6,7036.7,3485.9,4902.0,1442.2,18844.0,3091.5,1470.3,531.4,3343.4,11899.8,47891.6,6937.3,3922.6,4975.6,1555.4,3556.1,1673.3,375.8,3288.7,166.0,1485.1,702.1,564.9,702.2,907.1
CNBD_01354,13397.0,52526.5,7521.8,3362.5,5579.6,2043.3,20735.5,3637.1,1439.3,498.3,3877.5,11582.9,48363.5,6960.8,3240.4,6125.9,2263.5,3933.8,1549.2,410.2,3554.5,154.6,1195.6,748.5,973.1,667.5,1235.2
CNBD_01356,11589.9,53964.1,6868.0,4333.6,6221.7,1744.0,18784.2,3789.4,1219.9,521.0,3422.9,11153.2,54306.6,6510.5,4389.2,5771.0,1801.4,3765.6,1393.9,529.7,3333.3,187.8,1270.8,657.9,720.1,776.9,1119.0
CNBD_01358,13641.9,47875.5,7214.2,3399.3,4772.3,1760.4,19681.3,3766.3,1226.9,407.3,3445.1,12923.1,47753.9,6628.9,3358.1,5086.1,1821.6,4013.6,1453.8,494.4,3296.6,178.8,1204.4,596.7,527.6,478.6,927.8
CNBD_01359,13722.1,49672.7,6959.6,4226.7,5623.4,2259.7,22193.1,3747.5,1561.2,320.8,3738.6,13018.9,51045.7,6913.9,4226.1,5071.3,2270.9,4301.4,1665.6,467.6,3662.5,283.4,1157.8,417.1,475.8,522.1,842.9
CNBD_01361,14238.2,52570.3,7213.5,3677.8,5025.8,1494.2,19085.8,3214.6,1114.0,372.3,3204.6,13346.8,53636.2,6369.4,3550.2,4536.8,1710.7,3573.9,1248.7,398.3,3050.8,172.2,930.0,580.0,722.2,643.5,779.9
CNBD_01362,15396.6,55795.9,8043.8,5810.4,7077.1,2548.7,24669.3,4325.4,1751.9,648.1,3635.9,14812.4,54878.7,8090.1,4954.1,7049.5,2624.2,4637.9,2107.7,700.2,4053.5,214.3,1317.8,657.4,1127.5,1176.3,1141.4
CNBD_01363,13514.2,55694.9,7893.0,3666.8,5824.6,1814.0,19101.8,3215.0,1428.5,320.2,3744.8,13206.2,56110.2,7513.0,4383.6,5217.7,1789.9,3473.6,1601.4,365.3,3369.9,242.4,1225.5,562.4,744.8,809.6,980.5
CNBD_01364,13295.6,51464.8,6889.6,4234.6,5576.2,1934.2,20869.2,3646.0,1351.5,364.5,3687.4,12928.1,53067.6,6485.6,4526.6,5213.7,1926.0,4081.6,1451.6,418.7,3561.4,203.9,941.5,621.3,651.5,624.9,944.7
CNBD_01365,12214.3,48226.2,8056.9,3325.7,5580.5,2017.9,20498.6,3845.7,1519.3,515.6,3867.7,11464.8,48245.4,7816.7,3465.7,5064.8,1963.7,3965.2,1600.1,483.9,3842.1,233.0,1230.2,722.5,953.6,926.7,979.9
CNBD_01366,13108.3,54966.7,8479.6,4261.5,6032.2,2040.6,18054.6,4229.3,1433.1,437.5,3638.7,12010.4,51768.6,7390.9,4335.0,5779.0,2061.3,4188.5,1566.4,472.2,3106.6,226.5,858.6,519.9,656.9,682.9,892.6
CNBD_01372,16918.2,41890.7,8430.3,3461.9,4985.0,1543.0,16695.3,3554.6,1352.9,444.0,3496.8,15075.7,44771.1,7616.5,3917.7,5628.1,1779.7,3769.2,1663.9,499.4,3359.5,200.8,1016.6,576.2,790.1,666.6,857.2
CNBD_01373,12703.0,55983.5,6251.5,3980.1,5795.1,1867.7,19638.9,3431.9,1394.7,378.9,3512.8,15500.8,56381.8,6516.6,4049.8,5677.8,1952.7,3257.1,1582.6,444.2,3285.9,176.4,1380.1,788.6,817.7,623.4,1359.1
CNBD_01374,11911.1,43658.9,7771.7,3880.7,5032.7,1817.1,21349.5,3347.3,1244.4,480.4,3541.4,12589.6,47972.1,7345.7,3809.7,5235.3,2111.1,3552.8,1403.1,464.2,3756.9,213.9,1162.4,599.6,668.4,589.9,805.8
CNBD_01375,12015.6,49125.4,7331.4,4168.0,4800.2,1845.5,20277.0,3653.1,1314.5,368.6,3229.4,14133.7,52908.4,7336.4,3745.4,5110.0,1630.4,3855.1,1520.7,445.3,3854.3,236.6,1296.9,704.0,890.0,1019.2,1232.3
CNBD_01376,10381.1,45000.4,7000.9,4001.3,5015.1,1613.3,18082.3,4172.5,1599.0,568.6,3764.3,9947.8,44672.9,7001.3,4327.3,4712.8,1609.6,4131.4,1752.8,504.1,3139.9,226.7,973.1,567.4,808.9,877.3,1005.1
CNBD_01377,13470.5,54771.4,9066.3,4398.7,5603.0,1876.1,21646.5,4020.9,1396.7,420.3,4557.4,12211.5,53559.0,8149.1,4537.3,5412.7,1961.7,4367.6,1612.5,439.9,3994.0,290.9,1099.4,676.2,847.9,970.2,934.3
CNBD_01380,15219.5,49428.7,7092.8,2829.5,3976.8,1662.3,19134.8,3972.0,1572.9,260.9,3700.9,13486.3,49217.9,7061.8,2977.4,4209.3,1683.3,4094.8,1683.3,340.8,3554.8,150.3,1021.1,515.9,593.6,583.7,636.9
CNBD_01383,13129.6,49362.7,7780.9,3151.4,4911.3,2007.4,20343.4,4266.1,1571.1,410.5,4016.5,11895.8,48179.0,7828.5,3266.7,4914.3,1940.3,4386.5,1746.7,482.2,4041.9,190.1,1284.9,621.6,607.1,532.2,1214.4
CNBD_01384,17036.9,48583.2,8845.6,3034.5,4445.6,1922.3,20817.1,3500.7,1389.7,271.4,3645.4,16802.4,48874.2,7829.8,3094.8,4840.3,1835.3,3731.4,1567.0,380.2,4150.8,208.6,932.4,446.1,510.4,594.9,760.6
CNBD_01385,26979.8,53414.4,9052.3,3334.8,4348.1,2244.3,24199.4,3963.7,1842.3,442.7,4417.8,16069.9,65106.9,8424.6,3789.0,4651.8,2159.5,4398.6,1940.0,675.1,4375.9,224.9,1185.7,645.7,914.7,847.9,835.5
CNBD_01386,16252.9,41870.3,6370.7,3198.2,4174.1,2001.3,16493.0,3554.8,1595.8,316.9,3467.1,13737.5,44372.2,6508.1,3198.1,4362.2,1919.7,3717.0,1730.7,431.2,3282.8,193.6,985.1,524.8,664.5,710.8,801.3
CNBD_01387,11899.2,46493.9,7549.3,3712.8,5554.5,1692.1,17433.3,3845.3,1519.4,556.2,3617.9,9195.1,44121.4,6807.1,3775.5,5620.7,1935.1,4083.2,1837.4,539.7,3676.8,92.1,870.6,537.9,646.7,529.8,999.9
CNBD_01388,12093.9,49070.9,7797.4,3462.2,5061.5,1827.9,18539.1,3592.1,1670.2,531.2,4205.4,13619.6,51161.1,7091.0,3222.8,4975.0,1888.4,3935.9,1779.8,469.2,4079.6,173.1,862.3,480.8,667.5,458.2,875.7
CNBD_01390,13707.6,55581.7,7837.2,3377.8,5116.2,1994.0,17830.6,3888.4,1479.4,553.3,3683.8,12207.0,56235.1,7551.7,3535.3,5280.8,2047.6,4324.3,1644.4,522.9,3895.5,158.0,960.5,535.1,658.1,573.2,839.4
CNBD_01391,14614.7,47270.5,9061.8,4143.1,4975.7,2294.6,20161.9,4546.5,1558.2,601.6,4521.5,13931.2,46803.0,8569.2,4047.7,5299.4,2066.2,4605.3,1864.9,486.5,4202.8,192.5,930.0,629.2,513.5,547.9,843.9
CNBD_01392,12931.1,52939.1,7369.6,3515.4,5157.3,1944.8,19387.1,3740.1,1524.3,695.1,3842.5,10618.0,53251.3,6791.4,3462.7,4376.6,2069.4,3773.8,1890.9,648.0,3982.2,182.9,622.2,310.8,665.9,561.5,745.7
CNBD_01393,16619.6,56888.2,10300.7,3752.4,5134.7,2746.3,22890.8,4726.8,1870.7,550.7,4558.1,16260.8,58227.6,9989.5,3922.7,5990.4,2613.2,5840.7,2103.8,594.9,4827.6,198.2,827.4,528.9,749.5,607.9,647.7
CNBD_01396,12876.7,52927.6,7406.7,4154.1,5882.7,1955.2,18065.7,4381.4,1719.7,666.7,3961.1,11668.9,53826.9,7167.6,4130.1,5973.3,1881.5,4743.2,1891.7,586.7,3876.6,106.1,927.6,444.3,731.5,609.8,734.5
CNBD_01397,12495.0,55814.7,9279.7,3937.3,5895.3,2450.1,19861.1,4350.3,1794.5,498.2,4507.0,11707.3,53350.6,7934.3,4098.7,6841.0,2447.2,4818.0,1872.7,645.4,4498.7,139.7,991.8,419.2,721.1,602.5,750.8
CNBD_01398,13650.2,51240.8,8070.2,3552.2,5751.8,1893.2,17918.9,3961.5,1560.0,469.6,3928.5,12882.7,48501.8,7668.0,3839.8,5898.9,2242.4,4074.9,1887.6,423.5,3813.1,149.0,857.0,431.4,443.4,456.0,850.1
CNBD_01399,12889.1,48224.4,7247.5,3677.3,4983.6,1782.0,16408.4,3890.0,1233.7,497.6,3672.0,11767.9,48723.1,7104.8,3577.9,5001.2,1909.3,3973.2,1409.0,467.6,3725.8,147.2,1001.5,636.4,715.5,733.4,793.3
CNBD_01400,13892.3,45598.0,8502.5,3510.5,4999.5,2164.8,19625.0,4250.8,1453.3,420.8,3697.8,10922.4,47544.7,7686.9,3487.6,5528.9,2080.1,4600.4,1898.1,561.0,3896.1,175.3,731.5,462.7,696.3,468.1,622.4
CNBD_01401,16497.3,55751.2,9296.9,3861.9,6148.6,2189.7,22693.3,5067.3,1762.1,678.5,4355.9,12978.1,56441.1,8614.9,3656.4,6449.2,2312.3,5345.0,2051.1,582.1,4468.3,141.5,1006.0,469.2,783.3,701.1,786.4
CNBD_01402,14571.2,61609.1,8618.3,3615.4,4469.0,1782.9,22037.0,4060.3,1473.9,460.8,4228.9,13292.5,58872.3,7862.8,3541.8,4870.5,1844.8,4129.2,1527.5,500.9,4143.0,192.8,917.7,485.3,616.5,730.3,840.0
CNBD_01405,13357.8,52065.4,7675.1,3954.1,5205.4,1836.1,18974.8,3730.1,1353.6,488.4,3652.8,15138.9,49651.8,6833.6,3786.9,5355.8,2037.7,4088.9,1482.7,580.1,3709.7,189.2,948.1,511.8,872.2,700.9,739.0
CNBD_01406,14349.3,57034.6,8313.3,4031.0,5046.4,2065.2,21145.4,3884.1,1368.8,531.2,4179.0,14499.7,57455.1,7926.0,4001.0,5218.2,2248.5,3906.1,1546.1,533.1,4047.6,151.5,902.0,341.3,371.5,368.6,899.3
CNBD_01407,11314.1,45317.4,6824.2,3073.9,5081.5,1745.7,15819.9,3517.3,1421.3,433.6,3495.1,10615.7,47855.1,6771.7,3038.3,5191.4,1721.9,3767.0,1474.3,442.0,3399.4,168.3,905.6,495.2,679.5,579.0,794.3
CNBD_01409,14631.6,61881.8,8860.3,4592.5,5922.4,2203.6,23844.5,4368.3,1542.9,626.2,4507.8,13964.2,62981.3,8509.3,4551.2,5886.1,2022.3,4803.4,1879.9,577.2,4576.4,138.5,996.1,439.1,731.4,913.1,855.3
CNBD_01410,15296.5,57601.5,7691.2,4404.7,5529.9,1991.4,21765.5,4384.2,1712.0,449.2,4121.6,13885.8,55315.4,7607.0,4595.3,5795.5,2062.4,4409.5,1768.2,470.6,4258.0,206.2,920.1,479.4,603.7,637.5,764.5
CNBD_01411,16784.7,59690.9,9408.8,4447.1,5809.1,2258.1,24336.7,4302.8,1706.3,609.7,5107.5,14688.9,59782.4,8979.1,4622.4,6139.6,2288.8,4667.4,2045.8,625.9,4889.7,137.7,908.9,688.7,855.0,880.2,876.8
CNBD_01412,23023.9,67448.5,8643.3,3987.9,6047.1,2170.3,24156.2,4320.2,1403.4,534.1,4497.5,23352.6,72288.9,9103.4,3837.9,4923.7,2402.1,4606.3,1816.4,465.0,4470.1,169.2,1001.1,570.4,730.8,860.1,1073.7
CNBD_01413,12965.0,59857.0,7788.4,4728.7,6167.9,2260.8,22093.0,3776.5,1664.9,433.0,4138.6,12195.3,57302.4,8042.7,4574.1,6260.4,2265.5,4232.6,1943.9,523.0,4047.3,163.9,918.2,443.3,505.4,546.2,768.9
CNBD_01414,14228.1,61178.4,8810.4,4432.2,4799.9,2216.7,21620.6,4037.2,1653.3,544.1,3978.5,13146.9,64585.8,8278.4,4276.0,5097.5,2190.0,4233.1,1899.0,575.2,3896.5,142.0,932.5,337.5,362.3,405.1,795.7
CNBD_01415,14506.4,55042.3,8531.1,4009.4,5200.2,2115.8,24416.9,4789.1,1937.9,488.1,4541.6,13613.9,58388.4,8513.0,4195.9,5278.9,2019.2,4972.1,2094.4,580.8,4466.8,203.2,1100.3,578.2,881.1,739.7,989.7
CNBD_01416,12703.6,47192.8,6948.3,3205.6,4674.9,1573.3,17696.0,3636.8,1433.7,700.8,3918.4,10692.5,44643.7,6178.2,3146.4,4781.6,1809.2,3784.7,1699.2,617.9,3770.4,74.6,1053.6,605.7,951.7,796.4,785.0
CNBD_01417,13297.2,45196.1,7605.1,3491.4,5209.7,2110.2,17197.0,4008.6,1454.5,581.0,3811.0,10127.6,42998.3,7663.9,3418.3,5276.2,2317.2,3866.2,1679.6,521.7,3743.6,193.8,1221.4,597.7,534.1,634.6,909.5
CNBD_01418,11879.3,45264.7,8484.9,3476.7,5026.4,1883.2,18780.7,3733.8,1421.0,534.2,3945.8,10525.9,47412.7,8421.3,3645.0,5112.0,2130.1,4329.5,1838.3,589.1,4289.3,136.5,847.2,585.0,772.5,739.7,812.9
CNBD_01421,9927.3,43658.9,8399.5,3121.2,3968.9,1779.8,18174.6,3431.9,1207.2,485.2,3523.6,10511.6,41935.1,7714.9,3544.4,3720.2,1859.4,3724.5,1675.5,478.6,3586.6,165.7,839.8,506.6,595.8,539.1,694.2
CNBD_01422,8752.0,32510.2,8071.2,3464.9,5069.5,1803.7,15856.1,3967.5,1519.5,560.7,3934.1,9933.8,38102.2,7246.7,3729.0,5032.9,1835.1,4180.0,1747.0,483.5,3776.6,169.4,702.6,447.4,853.6,836.1,917.4
CNBD_01424,11296.0,40163.3,6765.3,2965.6,4895.5,1790.3,15240.3,3239.1,1233.9,438.2,3003.5,9894.4,39204.1,6415.8,2884.3,5067.6,1848.1,3517.5,1405.0,465.2,3249.0,143.1,943.0,505.5,662.8,441.2,705.7
CNBD_01425,12259.8,43498.0,7339.2,3171.5,4935.4,1804.0,18397.2,3728.2,1098.8,545.7,4223.4,11759.3,45178.9,7243.6,3115.0,5061.8,1961.1,4258.4,1410.6,527.6,3921.9,107.8,1036.5,534.2,573.0,709.5,779.4
CNBD_01427,11405.2,49441.6,7346.0,3188.0,4483.5,1600.8,16166.1,3689.0,1345.3,486.1,3352.9,14753.0,46900.1,6712.4,3209.9,4709.3,1615.0,3948.0,1541.8,481.8,3406.1,142.9,758.8,451.9,538.9,463.1,803.4
CNBD_01428,17422.9,47402.3,7684.6,3290.9,4744.7,1816.3,19430.5,3756.4,1224.9,391.1,3665.1,16411.7,48441.3,7501.4,3433.5,4831.0,1796.8,4010.6,1449.9,382.7,3744.8,181.3,673.0,377.4,665.2,651.9,691.5
CNBD_01429,14080.7,56225.5,8268.5,4785.7,5540.8,1995.9,22480.0,4452.8,1544.7,499.8,4196.4,14309.6,56949.4,8062.6,4756.9,5564.5,2173.3,4956.8,1708.6,523.3,4086.9,179.1,1017.5,605.0,535.2,647.4,1000.3
CNBD_01430,13047.1,48292.3,7255.6,3381.5,4165.6,1829.1,19235.7,3612.2,1335.3,424.1,3403.2,14472.6,46984.5,6924.5,3370.0,4565.8,1858.2,3952.7,1690.5,480.6,3507.2,142.0,957.5,479.2,556.3,464.3,663.4
CNBD_01431,12205.7,49877.3,7683.3,3232.5,5090.6,1568.1,18858.9,3524.6,1378.4,461.9,3818.6,14514.2,49480.3,6724.3,3385.7,5116.3,1851.8,3502.3,1805.9,506.7,3715.4,136.2,1053.8,530.2,685.5,676.0,675.4
CNBD_01432,12685.1,55077.9,7455.5,3108.4,4962.3,1940.5,20266.3,3935.3,1311.9,404.2,4090.1,12607.9,54321.2,7608.5,3400.4,4963.0,1698.8,4075.0,1591.8,504.0,3893.8,157.5,935.9,458.8,693.8,634.1,755.5
CNBD_01433,13508.2,53341.7,7735.9,3019.1,4501.1,1958.2,22813.6,4614.9,1538.7,366.9,4036.2,13588.0,52299.0,7178.3,3205.0,4785.2,1907.5,4664.5,1719.0,448.3,4001.1,120.8,820.1,499.6,409.9,725.0,954.5
CNBD_01435,15676.6,70325.7,9276.4,3968.0,5326.9,2137.9,25956.5,4400.7,1354.0,471.4,4654.0,13606.4,71762.5,8978.3,4034.9,5296.3,2204.6,4664.0,1754.3,506.7,4457.3,174.1,852.8,495.5,727.1,680.6,884.7
CNBD_01436,14533.6,59671.9,7965.8,3309.6,5496.8,2046.6,24179.5,4361.8,1802.7,499.4,4315.5,13958.5,61153.3,7968.4,3270.2,5622.5,1948.7,4801.7,2081.4,502.6,4274.2,161.1,1099.8,629.7,854.7,830.0,854.1
CNBD_01437,22730.5,54082.7,8616.2,3804.5,5562.3,2260.3,20517.7,3888.4,1395.7,461.4,4035.4,17868.0,59778.9,8495.9,3925.8,5556.2,2040.6,3982.0,1797.1,526.8,3935.4,201.8,969.4,509.7,568.0,460.1,862.3
CNBD_01438,14407.7,62987.2,8575.7,3436.2,5083.0,1808.7,22653.9,4248.7,1651.9,563.6,4281.6,13605.2,63417.7,8515.2,3501.7,4964.4,1944.6,4702.4,1837.4,530.3,4125.7,152.6,984.7,489.3,588.5,581.2,920.3
CNBD_01439,19440.9,54671.8,8748.5,4323.6,6058.8,2191.6,22597.5,4620.7,1796.3,512.4,4477.4,18099.6,55670.5,8441.1,4370.8,6497.6,2611.5,4681.5,2081.8,547.4,4588.6,165.0,1194.5,641.7,700.6,546.2,1144.7
CNBD_01440,15088.7,58558.5,8014.6,4121.7,5620.1,2332.9,21785.4,4695.6,1648.5,499.3,4189.6,15630.8,60689.2,8238.1,4119.7,5438.7,2168.6,5084.2,2087.8,550.3,4245.2,176.8,981.3,560.3,884.0,840.8,796.2
CNBD_01442,11526.3,45630.7,6676.3,3142.6,4378.9,1607.7,18091.8,3720.1,1298.4,470.5,3440.4,9553.1,44796.3,5973.6,3055.1,4732.6,1696.9,3842.0,1666.8,432.4,3559.7,110.9,734.7,439.8,700.5,583.7,764.2
CNBD_01444,14639.7,49106.6,8116.5,3169.9,5549.3,1859.6,18947.6,3861.3,1402.4,497.4,3931.7,13538.3,47794.4,7157.0,3283.6,5459.1,1793.2,4170.7,1741.6,492.7,3811.0,200.6,858.3,438.5,745.1,512.8,903.1
CNBD_01446,12438.0,57049.5,7116.1,3771.8,4552.2,2081.4,20862.3,3717.5,1505.3,298.3,3924.1,11101.2,57987.4,7203.7,4303.9,4469.7,1877.3,3995.2,1605.8,296.4,3728.2,200.4,958.9,245.2,363.3,345.4,821.2
CNBD_01447,14757.5,55947.1,8040.1,3523.2,4508.1,1842.0,23638.0,4496.0,1410.5,367.0,4321.0,14043.3,54847.5,7927.4,3379.3,4709.0,1726.5,4752.6,1683.6,456.1,4115.0,198.7,1050.4,638.6,905.3,955.2,922.1
CNBD_01448,14763.3,53949.5,9327.1,3944.0,4654.8,2160.1,24185.3,4241.0,1627.7,467.6,4695.0,14068.9,54284.3,9031.2,3976.3,4860.5,2093.0,4597.5,1872.1,510.7,4761.3,201.7,1189.7,614.2,793.1,866.6,817.8
CNBD_01449,13398.8,51429.2,7713.3,4046.3,5501.7,2143.3,22467.7,3903.0,1775.8,379.9,4157.2,12292.0,50315.3,7954.8,4190.6,5526.6,2258.4,4372.4,2161.7,576.4,3977.7,208.7,1116.3,534.9,629.1,522.0,1100.9
CNBD_01450,11870.8,42576.9,6933.1,2971.4,4087.5,1571.5,16771.4,3589.3,1271.5,334.2,3330.2,8609.0,38225.1,6675.3,2884.2,4190.9,1690.9,3923.0,1394.1,393.5,3332.2,197.2,1216.2,776.8,890.4,876.0,909.6
CNBD_01452,13813.5,44926.9,7628.1,2667.6,4102.9,1630.8,20130.2,3879.0,1322.9,414.0,3661.6,12481.6,44876.3,6659.2,2669.3,4336.8,1871.6,4091.2,1507.6,395.6,3639.6,212.0,632.4,406.0,589.7,585.9,745.4
CNBD_01453,12070.4,50990.4,6060.3,3327.2,4524.0,1795.4,17085.7,3530.6,1255.2,328.3,3558.3,11772.3,50255.6,6265.1,3333.2,4216.1,1827.6,3702.7,1457.6,472.1,3534.8,166.7,836.4,414.0,372.2,385.3,800.8
CNBD_01454,15132.0,55566.2,10489.6,3687.1,5561.0,2356.8,21702.1,4909.2,1817.7,537.5,4785.4,13313.1,56875.5,9209.7,3653.6,5890.3,2198.4,5416.9,1836.0,535.3,4642.8,218.8,1003.6,661.2,775.0,520.1,488.1
CNBD_01456,12574.0,43585.5,6805.9,3372.9,4343.1,1738.0,17023.2,3705.5,1317.7,398.9,3610.3,11506.4,46936.0,6801.0,3321.9,4325.8,1847.0,3686.1,1607.6,421.0,3346.7,203.1,785.7,456.3,426.3,415.5,847.1
CNBD_01457,13899.7,46491.4,8894.4,3226.9,4649.9,1619.3,20723.6,4307.5,1569.3,571.7,3762.1,12301.9,44187.3,7257.4,3350.4,4678.2,1981.7,4402.6,1812.4,578.2,4309.3,124.3,927.7,496.1,705.5,689.2,946.4
CNBD_01458,12655.2,49843.4,6931.8,3778.0,4951.8,1548.8,17162.5,3926.6,1466.0,471.2,3650.3,8779.8,47436.5,6980.1,4124.9,4837.5,1769.3,4123.5,1769.8,494.0,3741.7,116.8,1113.7,477.6,484.5,640.9,961.7
CNBD_01460,13311.5,53527.9,7854.7,3650.3,4301.0,1671.9,20320.7,3790.6,1444.4,491.9,3716.8,12799.8,53177.3,7531.8,3628.9,4461.5,1779.8,3950.3,1655.1,450.8,3814.3,100.8,1026.7,519.5,587.7,588.0,993.6
CNBD_01461,12391.8,47014.6,6705.7,3368.4,4821.5,1745.2,19389.3,3737.3,1258.0,529.1,3669.5,12388.4,46376.3,6889.0,3539.6,4853.5,1690.1,3903.4,1562.0,488.7,3525.7,170.1,943.8,497.4,744.9,639.1,677.4
CNBD_01462,13550.9,51411.2,7634.8,3695.4,4927.4,1961.1,20736.2,3955.5,1297.4,410.8,3829.3,13043.5,51223.9,7261.0,3759.0,4970.5,1989.7,4226.4,1536.4,527.6,3874.9,121.2,1058.9,625.4,779.2,760.8,806.8
CNBD_01463,14139.8,57099.0,6788.9,3198.4,4467.4,1613.3,18751.4,3404.1,1099.5,362.2,3663.8,16848.4,56810.6,6984.6,3383.0,4554.0,1565.7,3270.3,1335.4,318.5,3659.5,189.3,862.7,494.7,389.7,331.9,791.5
CNBD_01464,12013.2,42474.2,7191.6,2887.8,4569.0,1693.5,17537.7,4015.0,1437.6,471.4,3575.5,11474.1,42831.5,6960.6,3211.5,4655.2,1771.8,3956.9,1508.5,419.4,3759.2,161.3,1049.8,646.5,656.1,555.9,768.2
CNBD_01466,14097.4,52561.7,8150.8,4004.0,5955.2,2152.7,20302.1,4198.5,1744.0,592.7,4182.3,12678.6,54570.6,7117.2,4085.0,6450.1,2417.2,4545.5,1979.5,531.8,4337.7,133.7,1091.0,603.4,831.6,826.5,865.2
CNBD_01467,15227.0,61654.8,7579.2,3324.8,5620.9,2124.1,22937.4,3524.6,1572.0,367.9,4288.5,14172.0,60680.1,7514.1,3477.2,5635.8,2329.1,3475.1,1728.2,489.5,4080.3,159.3,1022.4,510.6,434.1,545.7,1203.7
CNBD_01468,13471.5,55895.6,8112.7,3928.9,6129.5,2128.9,21208.4,3914.9,1475.0,480.9,3820.4,14371.9,57650.3,7762.6,4100.7,6129.3,2041.2,4706.8,1775.0,601.0,4148.6,163.3,1103.4,622.8,485.7,461.7,869.9
CNBD_01469,9656.5,30593.5,6978.6,3120.5,4802.4,1626.3,14525.2,3422.5,1417.8,425.9,3481.4,8462.6,32553.4,6732.3,3071.7,4899.1,1809.4,4020.7,1630.7,401.4,3745.8,193.4,1117.4,513.0,576.2,713.5,786.9
CNBD_01470,13151.8,43286.7,6738.7,2993.5,4283.5,1741.9,18344.8,3863.5,1548.0,510.9,3484.4,11216.4,43170.6,6773.2,2940.7,4759.4,1576.2,3895.3,1739.5,509.8,3559.0,155.4,1032.7,587.3,594.5,641.0,953.5
CNBD_01471,15161.7,45736.8,6622.7,2587.5,4659.2,1756.9,18452.5,3409.1,1433.2,396.6,3611.4,12477.0,42873.6,6511.9,3067.1,4736.8,1810.6,3675.4,1647.6,381.4,3697.5,218.7,1037.1,581.5,852.6,809.2,799.8
CNBD_01473,11589.4,40907.1,5526.3,2194.1,3402.1,1376.1,14172.1,2917.4,1093.6,263.8,3379.0,10902.6,40231.6,4750.9,2116.5,3233.1,1497.0,2826.4,1010.6,217.2,3045.9,223.6,429.1,345.5,394.5,440.9,335.6
CNBD_01474,13611.8,46733.6,7069.6,3213.3,4413.9,1672.1,19374.9,3892.4,1304.1,507.2,3507.8,11540.1,44466.3,6941.3,3099.0,4332.3,1747.3,4069.3,1690.9,430.2,3599.4,191.4,976.1,436.9,683.4,625.5,671.2
CNBD_01476,11337.0,42342.2,7371.1,3098.1,5160.2,1893.7,17408.0,4225.5,1564.9,460.3,3732.9,10119.5,39006.2,7037.5,3011.0,5425.0,1844.1,4572.8,1894.3,504.2,3845.5,161.0,1048.5,614.9,955.5,929.9,808.0
CNBD_01477,13323.5,46220.2,8060.5,3200.3,4699.9,1806.6,18705.7,4035.5,1652.7,447.0,3902.5,12566.6,44005.2,7744.2,3231.7,4783.7,2059.3,4308.6,1665.6,498.4,3882.5,175.4,906.3,506.7,658.2,623.1,819.0
